original_path	original_status	bytes	sha256	classification	collaborator_destination	disposition	reason
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000056.json	UNTRACKED	564	5d92e0b2d67145cbfedd98f160607aff41b16747f698a088946c57b3ef364980	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000056.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000057.json	UNTRACKED	564	708a3cbc437ae6504e40f8ff36cac4e6a08e5c24e5b54773374adb8fb7c0e33c	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000057.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000058.json	UNTRACKED	563	9218442c99f08fdb219654ed407ddac1acbbc9154209b30d02315164d12863c6	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000058.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000059.json	UNTRACKED	565	96c96daf5c71b3a49ebecdd218a923c2b4bb2529e4d110e5e47a679d17cb9b61	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000059.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000060.json	UNTRACKED	567	3c1cb348c8273b52ac3401038ac596662068fd4b1161367dce6b8130a25c43da	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000060.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000061.json	UNTRACKED	565	c60739155f29d19cad81e9396563388252bceb23e145b53e4b4e6eeeef2376cc	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000061.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000062.json	UNTRACKED	566	ed30b6d8152b0ccfb2ce92b08d9bf713d0fc9cb42c5c88224147c8a95a029568	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000062.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000063.json	UNTRACKED	563	9dfcbcc1582fad7acce625d5c86f1e8f5c9d47a1addfea925888a4582200b84a	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000063.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000064.json	UNTRACKED	565	f5b12f1968e2d55b09ce726fcd0757e4e518795ac950e1bd1b0a0ee567a29a2f	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000064.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000065.json	UNTRACKED	562	911e6f3e7107b6ea14f77103ffd403ed3a499160943a603f2fdba51be34a4080	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000065.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000066.json	UNTRACKED	567	a37d680df59ca0a25b62fd27e499035a75e6643570606a1de3314c45fdca1431	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000066.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000067.json	UNTRACKED	565	d107f889af79acd4ae2bf530497aac257386445e6526d8da4794e48bbaad5661	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000067.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000068.json	UNTRACKED	566	cfeb530bf48b86ab8ccc99662101055d6aa3be97b0da2b1f6f3ee08a1dbeb91f	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000068.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000069.json	UNTRACKED	564	fd7f266cf37c7df6aab3da164fda9c65da6cf7abe4ec3d5917b88f90ad70f132	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000069.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000070.json	UNTRACKED	565	0db32a6c8bf065d131794d200c8d6ee69c015daa4c518692d2a44151065c8991	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000070.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000071.json	UNTRACKED	565	cfd67c8313b7568a73eb2d92fc89fdeefd4f743460266127b5c5ef4993a5ff2a	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000071.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000072.json	UNTRACKED	567	e6bea3306424eea36a8c9cc347df32100f93b1bfa6d34c677d504cda40e9796f	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000072.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000073.json	UNTRACKED	564	ad195fd608983541bd0226eb0a807d13d0fab6d6f6c8e45a5888f81e1dcff14c	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000073.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000074.json	UNTRACKED	564	3ece41b6ceee5426c4a4cd192a2d4b582005e74b3de1d5f798b78df22f237758	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000074.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000075.json	UNTRACKED	565	65d549e49cacb25240076e1f75a191d42bdb0e2e7ed974a36b35089fd2213160	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000075.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000076.json	UNTRACKED	565	936058be6aff960f73d92d7b0178ac5a8df8d7ab5d1e11214a16de0cd3f9da1f	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000076.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000077.json	UNTRACKED	566	b7850d608428d3ba2f6e7261ab654130de46ca5af903fe2422d0469b5d177253	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000077.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000078.json	UNTRACKED	562	c2d8525bf3641a5143c6d5649f15542945f1ec5c6c914608d8299846f1979289	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000078.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000079.json	UNTRACKED	562	9cf7562ff714637428f2dad54b7e92d166a7b103a640acdddc3e30d9c79366d1	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000079.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000080.json	UNTRACKED	566	8398b38f6ca9318604152ff3170a0a5d6a5eb4837239c471f906e6b382ded1b9	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000080.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000081.json	UNTRACKED	560	0964367936da5514a0d0f0338a887168c27ec6ccad7d154fd03548e5e7c60412	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000081.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000082.json	UNTRACKED	561	5c5a2393e153cc85a468f3b8139f684362554fa89f587eb7e82a2c10db42f256	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000082.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000083.json	UNTRACKED	563	bd6c3e831d69b8dd6b39927250c185b15238c0c569e8830fd1c5480bc3c55ef8	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000083.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000084.json	UNTRACKED	565	60daeefaad5d6a64ff4cf14ea9bbdcd717edd3e8c2393a4eaa399f0c5ff1cd8d	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000084.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000085.json	UNTRACKED	565	bd4575fdc128c77a4013b5eb3e1a58a0024251ce848e113e870b5684b0e83952	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000085.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000086.json	UNTRACKED	565	b7c3b34e720a44361033271a513ac2e4f287cf29a00c4d2c507aa8ce3acaeb39	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000086.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000087.json	UNTRACKED	563	35cd5e7cc4d1b24251cb0b79501b361973048641051577f3a7821270a2353564	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000087.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000088.json	UNTRACKED	565	972b13a8eec4802fc18601bb3b6bdbaa0ef4f2e9491aa0b3381fec310a476b67	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000088.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000089.json	UNTRACKED	564	7642dad19bb2cab350325145d3825f7de352c58109f0832ec1f715031f0ca3d7	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000089.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000090.json	UNTRACKED	564	70e7f389f86e33a8bdad4cbad122497eff3b223c9f1227083f872b0dd315fc10	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000090.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000091.json	UNTRACKED	562	2a7f1d0211a0121c1e8739c29ff976279303f983e261bffbf0519ada87b1aa64	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000091.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000092.json	UNTRACKED	567	edbbeb16c60fd3c3d999fa8b2b45df5434abcbb71de7229fda22eb3328187de2	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000092.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000093.json	UNTRACKED	562	3202a20e02c46ecc8d864d57cffbafd17cd34bd05d6d1dbf861cdc5aa13e614b	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000093.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000094.json	UNTRACKED	565	54ecd9129e913e7e57af8ccd9433513edce7c8d2ae3758404e81a86f19daf927	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000094.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000095.json	UNTRACKED	563	820b9ccce3ea1daef0e67ff22b5f090a2211d7d93b796f5745f4a47c5ca95552	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000095.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000096.json	UNTRACKED	564	6ec0100fa52e92c7ce3d10f8b741f7253d1e5f8611a1afce6595c97d737ac251	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000096.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000097.json	UNTRACKED	562	00a63a2950ce61d9ea51129a2f9f49aadedfdacfd35c81b76d76d39a89dce9c9	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000097.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000098.json	UNTRACKED	565	1f25600c2b9eb202cf6a6124f17c55883fa1031fd921b4072181856536114b24	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000098.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000099.json	UNTRACKED	563	50f6eccbfa9211058f0b97db3d6094069f57b769d8f95ae78d17efe9592a0683	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000099.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000100.json	UNTRACKED	567	38631b7d12231afb2e717789727c2cddfe5278b5f14ca1085d2a70f606ea36f5	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000100.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000101.json	UNTRACKED	566	5f42581a669b549d4e85945be668c56c7db9e38bbc446b59feb0e1fcf9a1e604	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000101.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000102.json	UNTRACKED	568	5884a560bc596178767b5c5ad52e2fb64786e6482038fcbb98da23551e83c8c5	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000102.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000103.json	UNTRACKED	566	e7410015ced2d25664aa20818ce6cdc43b88b0dd10aaa74c163856ebd1da6cd2	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000103.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000104.json	UNTRACKED	567	616a23ff95349df38336760d9868ad4e50d4a4c495ff980ad5e5ab8b39feb301	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000104.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000105.json	UNTRACKED	568	03c9c0d8f3146239c2ebb4fc1df536868258c83743b40fb537a58a48a3e97d98	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000105.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000106.json	UNTRACKED	567	07bbe39c87d60a5806137b6f0d7c4cb037fae3303c8b0d080d92e9690f27c9e4	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000106.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000107.json	UNTRACKED	565	188c8a85ef7fbb92b883a7683edde62679faca2d4de7f5b6a60143a4d49f96a1	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000107.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000108.json	UNTRACKED	564	5c9c1e8c8cc3ce14512bf8cfa18bfa1e0281db46ad73bdfcc0e57c1bb19b5479	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000108.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000109.json	UNTRACKED	568	2447f63f3f9f82e8ab9d4350b06c7709c349bbd9da09bcfa1093aad0dbefdc29	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000109.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000110.json	UNTRACKED	567	4c7b15263e7040978e236edd0119d7288e12272acf5296db65e814cd840d6712	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000110.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000111.json	UNTRACKED	567	e2150fb4a33679e15ff5e88483d08c148d26a213800998d3349e53ee2d836b7a	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000111.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000112.json	UNTRACKED	563	54747eef50ec280b56aee0850aaa543946fde4f3aae1c87d990a3a7911477914	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000112.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000113.json	UNTRACKED	567	4d4d4ed45e06c542b1aea0cafdb458049001c4083c7400096705ee84a17923b9	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000113.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000114.json	UNTRACKED	566	c929510ec4eb09dd39609a9a3a8cda84285a8dbd03779cc3a6b6d421f2297cbd	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000114.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000115.json	UNTRACKED	568	0834e59a0c4fd153e52568677f5157241b0248bd9bdded2c47b231762c39334a	GENERATED_REPRODUCIBLE_RESULT	external-results/test2b-rain-active-truth/production-n64-zeta-m0p06-dt100-t16000/diagnostics/step_00000115.json	RETAINED_LOCAL_NOT_VERSIONED	truth trajectory needed for reproduction but unsuitable for ordinary Git
